Org Name	Station ID	State	County	HUC	Generated HUC	Station Latitude	Station Longitude	Station Horizontal Datum	Visit Num	Activity ID	Activity Start	Activity Start Zone	Activity Type	Activity Category-Rep Num	Habitat Class Name	Characteristic Name	Characteristic Description	Sample Fraction	Value Type	Statistic Type	Result Value as Text	Result Value Status	Result Value as Number	Units	Activity Comment	Result Comment	Result Measure Qualifier	Weight Basis	Temperature Basis	Duration Basis	Analytical Proc ID	All Result Detections/Thresholds	Analysis Date	Analysis Date Zone	Conf Level	Confidence Interval	Result Depth Height	Result Depth Height Unit	Result Depth Altitude Ref Point	Result Sampling Point
The Rivers of Colorado Water Watch Network (RiverWatch)	2201	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0333	NAD83       		2201.003SC1	2015-09-16 10:50:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-09-16 10:50:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003SC2	2015-09-16 11:20:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-09-16 11:20:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.001SC2	2015-07-21 12:40:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2015-07-21 12:40:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.001SC1	2015-07-21 12:40:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-07-21 12:40:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003SC4	2015-09-16 11:20:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2015-09-16 11:20:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003SC1	2015-09-16 11:20:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-09-16 11:20:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.001SC4	2015-07-21 12:40:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-07-21 12:40:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.001SC3	2015-07-21 12:40:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2015-07-21 12:40:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2202	COLORADO	SUMMIT	14010002	14010002	39.471	-106.0329	NAD83       		2202.003SC3	2015-09-16 11:20:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2015-09-16 11:20:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001SC1	2015-07-21 13:40:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-07-21 13:40:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003SC2	2015-09-16 12:10:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-09-16 12:10:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001SC2	2015-07-21 13:40:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2015-07-21 13:40:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003SC4	2015-09-16 12:10:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2015-09-16 12:10:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001SC3	2015-07-21 13:40:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-07-21 13:40:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.001SC4	2015-07-21 13:40:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2015-07-21 13:40:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003SC1	2015-09-16 12:10:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-09-16 12:10:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2203	COLORADO	SUMMIT	14010002	14010002	39.4709	-106.0289	NAD83       		2203.003SC3	2015-09-16 12:10:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2015-09-16 12:10:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2204	COLORADO	SUMMIT	14010002	14010002	39.4692	-106.0452	NAD83       		2204.003SC2	2015-09-16 13:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-09-16 13:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2204	COLORADO	SUMMIT	14010002	14010002	39.4692	-106.0452	NAD83       		2204.003SC1	2015-09-16 13:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		YES	Validated		None	Sub Samp						~		2015-09-16 13:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2204	COLORADO	SUMMIT	14010002	14010002	39.4692	-106.0452	NAD83       		2204.003SC3	2015-09-16 13:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2015-09-16 13:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	2204	COLORADO	SUMMIT	14010002	14010002	39.4692	-106.0452	NAD83       		2204.003SC4	2015-09-16 13:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Fast Riffle	Fast Riffle~~~~~~~~~None		Actual		NO	Validated		None	Sub Samp						~		2015-09-16 13:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.08	Validated	1.08	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.67	Validated	.67	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.67	Validated	.67	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.83	Validated	.83	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.5	Validated	.5	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.58	Validated	.58	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.17	Validated	1.17	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.67	Validated	.67	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.08	Validated	1.08	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.75	Validated	.75	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.25	Validated	1.25	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.5	Validated	.5	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.5	Validated	1.5	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.58	Validated	.58	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.5	Validated	1.5	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.83	Validated	.83	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.83	Validated	.83	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.08	Validated	.08	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.33	Validated	1.33	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1	Validated	1	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.08	Validated	1.08	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.08	Validated	1.08	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.83	Validated	.83	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.5	Validated	1.5	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.17	Validated	1.17	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	657	COLORADO	SUMMIT	14010002	14010002	39.5393924	-106.0423202	NAD83       		657.153XS	2013-09-09 11:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.42	Validated	1.42	ft	XS Depth						~		2013-09-09 11:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.67	Validated	.67	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.5	Validated	.5	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.08	Validated	1.08	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1	Validated	1	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.5	Validated	.5	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1	Validated	1	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1	Validated	1	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.25	Validated	1.25	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.42	Validated	.42	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.42	Validated	.42	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.42	Validated	.42	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.75	Validated	.75	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		1.08	Validated	1.08	ft	XS Depth						~		2013-09-09 09:00:00	MST						
The Rivers of Colorado Water Watch Network (RiverWatch)	51	COLORADO	SUMMIT	14010002	14010002	39.603426	-105.9772256	NAD83       		51.119XS	2013-09-09 09:00:00	MST	Field Msr/Obs-Habitat Assessment	Field Msr/Obs-Habitat Assessment		Cross-section Depth	Cross-section Depth~~~~~~~~~ft		Actual		0.33	Validated	.33	ft	XS Depth						~		2013-09-09 09:00:00	MST						
